dataset,path,class_id,target_index,target_label,predicted_index,predicted_class,top1_confidence,is_correct
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_7660.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.4837147891521454,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_7692.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.5338788032531738,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_7721.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.3402014970779419,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_7792.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.3672606348991394,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_7840.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.4678492546081543,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_7871.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.4409427046775818,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_7901.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.4945884644985199,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_7902.JPEG,n02105641,229,Old English sheepdog,200,Tibetan terrier,0.2592834532260895,False
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_7971.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.5958352088928223,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_7990.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.7654426693916321,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_800.JPEG,n02105641,229,Old English sheepdog,190,Sealyham terrier,0.15711568295955658,False
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_802.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.6194810271263123,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_8040.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.31255462765693665,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_8090.JPEG,n02105641,229,Old English sheepdog,200,Tibetan terrier,0.3063064515590668,False
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_8121.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.32210057973861694,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_8162.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.4550963044166565,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_8180.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.3331913352012634,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_8270.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.36034828424453735,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_8280.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.3568985164165497,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_8281.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.4925253391265869,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_8332.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.46451184153556824,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_8350.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.491599977016449,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_8372.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.590210497379303,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_8401.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.3377935290336609,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_8402.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.7092685103416443,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_8421.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.22677446901798248,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_8451.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.2784956395626068,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_8480.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.45599454641342163,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_8501.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.5389870405197144,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_8581.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.28589513897895813,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_8592.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.21512234210968018,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_8610.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.354867547750473,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_862.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.46620944142341614,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_8631.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.4926147758960724,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_8641.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.4889136850833893,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_8701.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.5583974123001099,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_871.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.4878123104572296,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_872.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.32112646102905273,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_8720.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.17344312369823456,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_8760.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.41241350769996643,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_8780.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.48789119720458984,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_8842.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.4276547431945801,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_8871.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.3894626498222351,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_8890.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.5704535245895386,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_8962.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.4229150116443634,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_9101.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.5371610522270203,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_9160.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.4273501932621002,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_9161.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.41371193528175354,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_921.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.3663290739059448,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_9221.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.3408801257610321,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_9250.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.3419008255004883,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_9260.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.4956742227077484,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_9300.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.33791860938072205,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_9320.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.48969289660453796,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_9321.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.44949275255203247,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_9412.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.7091520428657532,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_9440.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.36751192808151245,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_9470.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.5390701293945312,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_9481.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.49617132544517517,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_9492.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.36874207854270935,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_9502.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.41424480080604553,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_9531.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.5695874691009521,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_9540.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.5013731122016907,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_9542.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.3908342719078064,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_9562.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.48592257499694824,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_9592.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.31046611070632935,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_9612.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.5624675154685974,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_9640.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.5773848295211792,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_9661.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.4024698734283447,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_9691.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.5004224181175232,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_9750.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.3688444495201111,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_9780.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.31175345182418823,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_980.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.4700168967247009,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_9821.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.5032039284706116,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_9881.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.5409290194511414,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_9891.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.5074684023857117,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_9921.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.4433491826057434,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_9941.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.6300449371337891,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_9950.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.40066877007484436,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_9982.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.4153781235218048,True
imagewoof,data/imagewoof2-320/val/n02105641/n02105641_9991.JPEG,n02105641,229,Old English sheepdog,229,Old English sheepdog,0.4769424498081207,True
imagewoof,data/imagewoof2-320/val/n02111889/ILSVRC2012_val_00000590.JPEG,n02111889,258,Samoyed,258,Samoyed,0.20379216969013214,True
imagewoof,data/imagewoof2-320/val/n02111889/ILSVRC2012_val_00003490.JPEG,n02111889,258,Samoyed,258,Samoyed,0.38407546281814575,True
imagewoof,data/imagewoof2-320/val/n02111889/ILSVRC2012_val_00008752.JPEG,n02111889,258,Samoyed,258,Samoyed,0.43578773736953735,True
imagewoof,data/imagewoof2-320/val/n02111889/ILSVRC2012_val_00009061.JPEG,n02111889,258,Samoyed,258,Samoyed,0.3767525851726532,True
imagewoof,data/imagewoof2-320/val/n02111889/ILSVRC2012_val_00011570.JPEG,n02111889,258,Samoyed,258,Samoyed,0.4686436951160431,True
imagewoof,data/imagewoof2-320/val/n02111889/ILSVRC2012_val_00013501.JPEG,n02111889,258,Samoyed,258,Samoyed,0.3901222348213196,True
imagewoof,data/imagewoof2-320/val/n02111889/ILSVRC2012_val_00015430.JPEG,n02111889,258,Samoyed,258,Samoyed,0.5211744904518127,True
imagewoof,data/imagewoof2-320/val/n02111889/ILSVRC2012_val_00021632.JPEG,n02111889,258,Samoyed,258,Samoyed,0.47125715017318726,True
imagewoof,data/imagewoof2-320/val/n02111889/ILSVRC2012_val_00022032.JPEG,n02111889,258,Samoyed,258,Samoyed,0.4560082256793976,True
imagewoof,data/imagewoof2-320/val/n02111889/ILSVRC2012_val_00024330.JPEG,n02111889,258,Samoyed,258,Samoyed,0.44589024782180786,True
imagewoof,data/imagewoof2-320/val/n02111889/ILSVRC2012_val_00024951.JPEG,n02111889,258,Samoyed,258,Samoyed,0.4291672706604004,True
imagewoof,data/imagewoof2-320/val/n02111889/ILSVRC2012_val_00029610.JPEG,n02111889,258,Samoyed,258,Samoyed,0.35187485814094543,True
imagewoof,data/imagewoof2-320/val/n02111889/ILSVRC2012_val_00031031.JPEG,n02111889,258,Samoyed,258,Samoyed,0.4579960107803345,True
imagewoof,data/imagewoof2-320/val/n02111889/ILSVRC2012_val_00033101.JPEG,n02111889,258,Samoyed,258,Samoyed,0.49989423155784607,True
imagewoof,data/imagewoof2-320/val/n02111889/ILSVRC2012_val_00033280.JPEG,n02111889,258,Samoyed,258,Samoyed,0.40574726462364197,True
imagewoof,data/imagewoof2-320/val/n02111889/ILSVRC2012_val_00034430.JPEG,n02111889,258,Samoyed,258,Samoyed,0.45900383591651917,True
imagewoof,data/imagewoof2-320/val/n02111889/ILSVRC2012_val_00034581.JPEG,n02111889,258,Samoyed,258,Samoyed,0.3811448812484741,True
imagewoof,data/imagewoof2-320/val/n02111889/ILSVRC2012_val_00038550.JPEG,n02111889,258,Samoyed,258,Samoyed,0.5376777052879333,True
imagewoof,data/imagewoof2-320/val/n02111889/ILSVRC2012_val_00041480.JPEG,n02111889,258,Samoyed,258,Samoyed,0.6945122480392456,True
imagewoof,data/imagewoof2-320/val/n02111889/ILSVRC2012_val_00041820.JPEG,n02111889,258,Samoyed,258,Samoyed,0.5081923007965088,True
imagewoof,data/imagewoof2-320/val/n02111889/ILSVRC2012_val_00041880.JPEG,n02111889,258,Samoyed,258,Samoyed,0.32724103331565857,True
imagewoof,data/imagewoof2-320/val/n02111889/ILSVRC2012_val_00049242.JPEG,n02111889,258,Samoyed,258,Samoyed,0.42404401302337646,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_1.JPEG,n02111889,258,Samoyed,258,Samoyed,0.29726335406303406,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_100.JPEG,n02111889,258,Samoyed,258,Samoyed,0.4747122526168823,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_1001.JPEG,n02111889,258,Samoyed,257,Great Pyrenees,0.16157877445220947,False
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_10032.JPEG,n02111889,258,Samoyed,258,Samoyed,0.3795998692512512,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_10041.JPEG,n02111889,258,Samoyed,258,Samoyed,0.38976144790649414,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_10130.JPEG,n02111889,258,Samoyed,258,Samoyed,0.38866424560546875,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_10170.JPEG,n02111889,258,Samoyed,257,Great Pyrenees,0.07547696679830551,False
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_10180.JPEG,n02111889,258,Samoyed,258,Samoyed,0.5747630596160889,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_1020.JPEG,n02111889,258,Samoyed,258,Samoyed,0.3988209664821625,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_10421.JPEG,n02111889,258,Samoyed,258,Samoyed,0.5553233027458191,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_10472.JPEG,n02111889,258,Samoyed,258,Samoyed,0.7023065090179443,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_1051.JPEG,n02111889,258,Samoyed,258,Samoyed,0.5032310485839844,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_10510.JPEG,n02111889,258,Samoyed,258,Samoyed,0.6602264642715454,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_10590.JPEG,n02111889,258,Samoyed,258,Samoyed,0.5516723394393921,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_10592.JPEG,n02111889,258,Samoyed,258,Samoyed,0.697952389717102,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_10602.JPEG,n02111889,258,Samoyed,258,Samoyed,0.3324800729751587,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_1062.JPEG,n02111889,258,Samoyed,257,Great Pyrenees,0.21189594268798828,False
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_10751.JPEG,n02111889,258,Samoyed,258,Samoyed,0.4091018736362457,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_10852.JPEG,n02111889,258,Samoyed,258,Samoyed,0.3512158691883087,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_10862.JPEG,n02111889,258,Samoyed,258,Samoyed,0.2271575927734375,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_10950.JPEG,n02111889,258,Samoyed,258,Samoyed,0.5981230139732361,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_11040.JPEG,n02111889,258,Samoyed,258,Samoyed,0.3416599929332733,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_111.JPEG,n02111889,258,Samoyed,258,Samoyed,0.471591591835022,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_1110.JPEG,n02111889,258,Samoyed,258,Samoyed,0.5496156215667725,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_11220.JPEG,n02111889,258,Samoyed,258,Samoyed,0.5382170081138611,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_11311.JPEG,n02111889,258,Samoyed,258,Samoyed,0.568340003490448,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_11312.JPEG,n02111889,258,Samoyed,258,Samoyed,0.42146873474121094,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_11451.JPEG,n02111889,258,Samoyed,258,Samoyed,0.21587711572647095,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_11502.JPEG,n02111889,258,Samoyed,258,Samoyed,0.5381585955619812,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_11571.JPEG,n02111889,258,Samoyed,257,Great Pyrenees,0.35128042101860046,False
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_11661.JPEG,n02111889,258,Samoyed,258,Samoyed,0.4610786736011505,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_11692.JPEG,n02111889,258,Samoyed,258,Samoyed,0.4388711154460907,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_1170.JPEG,n02111889,258,Samoyed,258,Samoyed,0.39806807041168213,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_11772.JPEG,n02111889,258,Samoyed,258,Samoyed,0.391668438911438,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_11810.JPEG,n02111889,258,Samoyed,258,Samoyed,0.6057621240615845,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_11820.JPEG,n02111889,258,Samoyed,258,Samoyed,0.5413292646408081,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_11950.JPEG,n02111889,258,Samoyed,258,Samoyed,0.2827966511249542,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_12022.JPEG,n02111889,258,Samoyed,258,Samoyed,0.5926101207733154,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_1210.JPEG,n02111889,258,Samoyed,258,Samoyed,0.7516856789588928,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_12171.JPEG,n02111889,258,Samoyed,258,Samoyed,0.43674638867378235,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_12181.JPEG,n02111889,258,Samoyed,258,Samoyed,0.5423539280891418,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_12351.JPEG,n02111889,258,Samoyed,258,Samoyed,0.4334602653980255,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_12522.JPEG,n02111889,258,Samoyed,258,Samoyed,0.46157923340797424,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_12661.JPEG,n02111889,258,Samoyed,258,Samoyed,0.5713009238243103,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_12771.JPEG,n02111889,258,Samoyed,258,Samoyed,0.32492175698280334,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_12811.JPEG,n02111889,258,Samoyed,258,Samoyed,0.428152471780777,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_12900.JPEG,n02111889,258,Samoyed,258,Samoyed,0.22454409301280975,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_13000.JPEG,n02111889,258,Samoyed,258,Samoyed,0.5086331963539124,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_13062.JPEG,n02111889,258,Samoyed,258,Samoyed,0.30981770157814026,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_1311.JPEG,n02111889,258,Samoyed,258,Samoyed,0.4779161512851715,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_13112.JPEG,n02111889,258,Samoyed,258,Samoyed,0.4554935097694397,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_13190.JPEG,n02111889,258,Samoyed,222,kuvasz,0.09714146703481674,False
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_13272.JPEG,n02111889,258,Samoyed,258,Samoyed,0.5312370657920837,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_13281.JPEG,n02111889,258,Samoyed,258,Samoyed,0.5238388776779175,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_1331.JPEG,n02111889,258,Samoyed,258,Samoyed,0.6390208601951599,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_13381.JPEG,n02111889,258,Samoyed,258,Samoyed,0.42195987701416016,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_1340.JPEG,n02111889,258,Samoyed,258,Samoyed,0.5589523911476135,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_13401.JPEG,n02111889,258,Samoyed,250,Siberian husky,0.1479659527540207,False
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_13412.JPEG,n02111889,258,Samoyed,257,Great Pyrenees,0.23394106328487396,False
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_13491.JPEG,n02111889,258,Samoyed,258,Samoyed,0.27056679129600525,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_13561.JPEG,n02111889,258,Samoyed,258,Samoyed,0.3950222134590149,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_13580.JPEG,n02111889,258,Samoyed,258,Samoyed,0.42260679602622986,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_13662.JPEG,n02111889,258,Samoyed,258,Samoyed,0.7291041612625122,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_13672.JPEG,n02111889,258,Samoyed,258,Samoyed,0.24394381046295166,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_13720.JPEG,n02111889,258,Samoyed,258,Samoyed,0.4984796643257141,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_13762.JPEG,n02111889,258,Samoyed,258,Samoyed,0.22331109642982483,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_13771.JPEG,n02111889,258,Samoyed,258,Samoyed,0.41499102115631104,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_13772.JPEG,n02111889,258,Samoyed,258,Samoyed,0.47991180419921875,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_1381.JPEG,n02111889,258,Samoyed,258,Samoyed,0.5060141682624817,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_13881.JPEG,n02111889,258,Samoyed,258,Samoyed,0.5775725245475769,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_14000.JPEG,n02111889,258,Samoyed,258,Samoyed,0.47924190759658813,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_1402.JPEG,n02111889,258,Samoyed,258,Samoyed,0.41390854120254517,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_14190.JPEG,n02111889,258,Samoyed,258,Samoyed,0.4668019115924835,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_1421.JPEG,n02111889,258,Samoyed,258,Samoyed,0.4882449209690094,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_14252.JPEG,n02111889,258,Samoyed,258,Samoyed,0.4781796336174011,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_14260.JPEG,n02111889,258,Samoyed,258,Samoyed,0.49861326813697815,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_14292.JPEG,n02111889,258,Samoyed,258,Samoyed,0.3053751587867737,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_14300.JPEG,n02111889,258,Samoyed,258,Samoyed,0.408603310585022,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_14322.JPEG,n02111889,258,Samoyed,258,Samoyed,0.5279622673988342,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_14421.JPEG,n02111889,258,Samoyed,258,Samoyed,0.5142582654953003,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_14441.JPEG,n02111889,258,Samoyed,258,Samoyed,0.4782712459564209,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_14450.JPEG,n02111889,258,Samoyed,258,Samoyed,0.45725902915000916,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_14501.JPEG,n02111889,258,Samoyed,258,Samoyed,0.5020638704299927,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_1451.JPEG,n02111889,258,Samoyed,258,Samoyed,0.5564505457878113,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_14541.JPEG,n02111889,258,Samoyed,258,Samoyed,0.3374093770980835,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_14571.JPEG,n02111889,258,Samoyed,258,Samoyed,0.2924855053424835,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_14572.JPEG,n02111889,258,Samoyed,258,Samoyed,0.3683714270591736,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_14592.JPEG,n02111889,258,Samoyed,258,Samoyed,0.34243109822273254,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_14690.JPEG,n02111889,258,Samoyed,258,Samoyed,0.32273587584495544,True
imagewoof,data/imagewoof2-320/val/n02111889/n02111889_1472.JPEG,n02111889,258,Samoyed,258,Samoyed,0.3085179924964905,True
